CompanyID,CIK,AddedDate,CloseDate,DaysToClose,WeeksToClose,CompanyStatus,Platform,FundraisingType,EquityType,Industry,Valuation,MinimumInvestment,RoundMinimum,RoundMaximum,Raised,PercentOfGoal,RaisedAmountBucket,SuccessStatus,Investors,CompanyName
1673,1740066,2020-01-02,2020-06-15,165,23.6,Currently Raising,Razitall,Crowdfunding,Other Security Type,Consumer Products & Services,"$714,285",$125,"$250,000","$1,000,000",$0,0.0%,#NAME?,#NAME?,0,Bum Butt Corporation 
1672,1742800,2020-01-02,2020-07-06,186,26.6,Currently Raising,Razitall,Crowdfunding,Other Security Type,Consumer Products & Services,"$600,000",$75,"$150,000","$250,000",$325,0.1%,#NAME?,#NAME?,0,ZAMii
1671,1758447,2020-01-02,2020-06-30,180,25.7,Currently Raising,Mr. Crowd,Crowdfunding,Other Security Type,Media and Publishing,"$8,000,000",$10,"$200,000","$500,000","$2,750",0.6%,#NAME?,#NAME?,3,Social5
1670,1748253,2020-01-02,2020-06-30,180,25.7,Currently Raising,Mr. Crowd,Crowdfunding,Other Security Type,Technology/Software,"$7,000,000",$2,"$50,000","$1,070,000","$5,000",0.5%,#NAME?,#NAME?,14,Vibravision
1669,1741462,2020-01-02,2020-06-30,180,25.7,Currently Raising,Mr. Crowd,Crowdfunding,Other Security Type,Consumer Products & Services,"$8,600,000",$1,"$50,000","$1,000,000","$1,750",0.2%,#NAME?,#NAME?,3,Citizen Armor 
1668,1774081,2020-01-02,2020-01-31,29,4.1,Failed To Raise,Mr. Crowd,Crowdfunding,Equity,Media and Publishing,"$20,336,540",$7,"$150,500","$1,067,500",$0,0.0%,#NAME?,#NAME?,0,Success By Media
1667,1760049,2020-01-02,2020-04-30,119,17.0,Currently Raising,Mr. Crowd,Crowdfunding,SAFE/CN,Technology/Software,,$1,"$25,000","$400,000","$62,881",15.7%,#NAME?,#NAME?,88,Coinseed
1666,1767636,2020-01-02,2020-06-30,180,25.7,Currently Raising,Mr. Crowd,Crowdfunding,Equity,Sports,"$2,500,000",$100,"$50,000","$300,000","$3,200",1.1%,#NAME?,#NAME?,4,Saberation
1665,1783625,2020-01-02,2020-04-15,104,14.9,Currently Raising,MainVest,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$75,000","$500,000","$95,000",19.0%,#NAME?,#NAME?,53,Kin Tap and Rec Room
1664,1797709,2020-01-02,2020-02-19,48,6.9,Failed To Raise,MainVest,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$25,000","$30,000","$1,000",3.3%,#NAME?,#NAME?,5,Stuffed Food Truck
1663,1796393,2020-01-02,2020-02-20,49,7.0,Failed To Raise,MainVest,Crowdfunding,Revenue Share,Consumer Products & Services,,$100,"$45,000","$95,000","$1,900",2.0%,#NAME?,#NAME?,6,Detailing2Go
1662,1798432,2020-01-02,2020-02-27,56,8.0,Failed To Raise,MainVest,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$50,000","$107,000","$1,000",0.9%,#NAME?,#NAME?,5,Hot Oven Cookies
1661,1786494,2020-01-02,2020-03-02,60,8.6,Successful Raise,Honeycomb,Crowdfunding,Debt,Food & Beverage,,,"$75,000","$90,600","$90,600",100.0%,#NAME?,#NAME?,80,Casa Brasil
1660,1788203,2020-01-02,2020-04-17,106,15.1,Currently Raising,Wefunder,Crowdfunding,SAFE/CN,Food & Beverage,"$2,000,000",$100,"$50,000","$1,070,000","$7,722",0.7%,#NAME?,#NAME?,27,Stay Cool
1659,1796295,2020-01-02,2020-08-31,242,34.6,Currently Raising,TruCrowd,Crowdfunding,Equity,Technology/Software,"$3,966,457",$500,"$10,000","$1,070,000","$96,667",9.0%,#NAME?,#NAME?,73,Nuu Rez
1677,1446275,2020-01-03,2020-04-03,91,13.0,Currently Raising,StartEngine,Crowdfunding,Equity,Technology/Software,"$51,600,000",$256,"$9,965","$1,069,998","$1,069,998",100.0%,#NAME?,#NAME?,"3,069",LiquidPiston
1676,1626196,2020-01-03,2020-04-29,117,16.7,Currently Raising,StartEngine,Crowdfunding,Equity,Technology/Software,"$9,000,000",$305,"$10,000","$107,000","$358,012",334.6%,#NAME?,#NAME?,524,Geoship
1683,1783627,2020-01-06,2020-04-17,102,14.6,Currently Raising,Wefunder,Crowdfunding,Equity,Food & Beverage,"$1,750,000",$100,"$50,001","$199,999","$22,117",11.1%,#NAME?,#NAME?,48,Narrative Food
1682,1776817,2020-01-06,2020-02-28,53,7.6,Failed To Raise,Wefunder,Crowdfunding,SAFE/CN,Food & Beverage,"$9,000,000",$100,"$200,000","$1,000,000","$18,504",1.9%,#NAME?,#NAME?,23,Annie May's Sweet Cafe
1681,1796091,2020-01-06,2020-04-17,102,14.6,Currently Raising,Wefunder,Crowdfunding,Other Security Type,Film and Video,,$100,"$50,000","$1,070,000","$20,816",1.9%,#NAME?,#NAME?,44,Bible Smugglers
1680,1707572,2020-01-06,2020-04-17,102,14.6,Currently Raising,Wefunder,Crowdfunding,SAFE/CN,Food & Beverage,"$7,500,000","$1,000","$50,000","$1,070,000","$56,192",5.3%,#NAME?,#NAME?,15,Oodles Corporation
1679,1796364,2020-01-06,2020-04-17,102,14.6,Currently Raising,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$4,000,000",$100,"$50,000","$1,070,000","$329,527",30.8%,#NAME?,#NAME?,267,NovoMoto
1678,1777274,2020-01-06,2020-03-23,77,11.0,Currently Raising,Microventures,Crowdfunding,SAFE/CN,"Medical, Health and Well Being","$4,000,000",$100,"$25,000","$107,000","$248,658",232.4%,#NAME?,#NAME?,679,Oracle Health
1685,1766785,2020-01-07,2020-01-20,13,1.9,Successful Raise,Razitall,Crowdfunding,Other Security Type,Technology/Software,,$23,"$45,000","$100,000",$837,0.8%,#NAME?,#NAME?,0,My Beer Buddy
1684,1763898,2020-01-07,2020-03-23,76,10.9,Currently Raising,Razitall,Crowdfunding,Other Security Type,Technology/Software,,$35,"$70,000","$80,000",$70,0.1%,#NAME?,#NAME?,0,SecretDays
1687,1797421,2020-01-08,2020-04-07,90,12.9,Currently Raising,StartEngine,Crowdfunding,Equity,"Medical, Health and Well Being","$16,000,000",$245,"$9,999","$107,000","$52,369",48.9%,#NAME?,#NAME?,53,NIRA Skin
1686,1765975,2020-01-08,2020-03-19,71,10.1,Failed To Raise,NextSeed,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$100,000","$350,000","$350,000",100.0%,#NAME?,#NAME?,253,Patterson Park
1689,1791548,2020-01-09,2020-04-10,92,13.1,Currently Raising,Republic,Crowdfunding,SAFE/CN,"Medical, Health and Well Being","$8,000,000",$100,"$25,000","$1,070,000","$64,081",6.0%,#NAME?,#NAME?,143,Natural Selection
1688,1716822,2020-01-09,2020-04-30,112,16.0,Currently Raising,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$10,000,000",$100,"$25,000","$535,000","$137,605",25.7%,#NAME?,#NAME?,506,70 Million Jobs
1694,1752109,2020-01-10,2020-03-31,81,11.6,Failed To Raise,Buy The Block,Crowdfunding,Equity,Food & Beverage,"$215,000",$100,"$107,000","$107,000","$38,800",36.3%,#NAME?,#NAME?,145,Roots & Vine Produce and Cafe
1693,1793447,2020-01-10,2020-04-17,98,14.0,Currently Raising,Wefunder,Crowdfunding,SAFE/CN,Food & Beverage,"$2,500,000",$300,"$50,000","$1,070,000","$83,932",7.8%,#NAME?,#NAME?,167,3 Some Chocolate Cuisine 
1692,1478263,2020-01-10,2020-03-05,55,7.9,Successful Raise,StartEngine,Crowdfunding,Equity,Consumer Products & Services,"$34,100,000",$700,"$9,996","$1,069,999","$565,341",52.8%,#NAME?,#NAME?,305,ElliptiGO
1691,1635417,2020-01-10,2020-02-23,44,6.3,Failed To Raise,SeedInvest,CF and Reg D,SAFE/CN,Film and Video,"$4,000,000","$1,000","$25,000","$1,000,000","$14,100",1.4%,#NAME?,#NAME?,0,DreamItReel
1690,1793576,2020-01-10,2020-04-28,109,15.6,Currently Raising,Netcapital,Crowdfunding,Equity,Technology/Software,"$3,745,000",$107,"$10,005","$107,000","$3,692",3.5%,#NAME?,#NAME?,0,Shockwave Motors
1695,1799489,2020-01-13,2020-04-10,88,12.6,Currently Raising,StartEngine,Crowdfunding,Equity,Food & Beverage,"$10,000,000",$280,"$9,985","$1,069,992","$27,131",2.5%,#NAME?,#NAME?,42,Outbound Brewing
1696,1790166,2020-01-14,2020-03-10,56,8.0,Successful Raise,Republic,Crowdfunding,Other Security Type,Technology/Software,,$49,"$49,000","$245,000","$97,270",39.7%,#NAME?,#NAME?,551,Compound: Reach
1700,1799107,2020-01-15,2020-01-31,16,2.3,Failed To Raise,MainVest,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$80,000","$107,000",$100,0.1%,#NAME?,#NAME?,1,Mango Ba hia
1699,1799107,2020-01-15,2020-03-11,56,8.0,Failed To Raise,MainVest,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$80,000","$107,000","$1,400",1.3%,#NAME?,#NAME?,3,Cooks & Farmers
1698,1726537,2020-01-15,2020-04-20,96,13.7,Currently Raising,Republic,Crowdfunding,SAFE/CN,Consumer Products & Services,"$15,000,000",$25,"$25,000","$535,000","$160,858",30.1%,#NAME?,#NAME?,"1,118",Jane West
1697,1793344,2020-01-15,2020-04-30,106,15.1,Currently Raising,Republic,Crowdfunding,Equity,"Medical, Health and Well Being",,$100,"$25,000","$500,000","$500,000",100.0%,#NAME?,#NAME?,"1,969",Vivoo
1703,1799343,2020-01-16,2020-03-16,60,8.6,Currently Raising,Honeycomb,Crowdfunding,Debt,Food & Beverage,,,"$25,000","$50,000","$26,551",53.1%,#NAME?,#NAME?,31,Go Buddha
1702,1759332,2020-01-16,2020-03-31,75,10.7,Currently Raising,WunderFund,Crowdfunding,Equity,Technology/Software,"$5,000,000",$248,"$24,998","$106,970","$16,990",15.9%,#NAME?,#NAME?,8,Persona
1701,1797609,2020-01-16,2020-04-17,92,13.1,Currently Raising,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$7,500,000",$300,"$50,000","$1,070,000","$613,347",57.3%,#NAME?,#NAME?,927,GenesisAI
1712,1792116,2020-01-17,2020-09-30,257,36.7,Currently Raising,Localstake,Crowdfunding,Equity,Other,,$500,"$100,000","$500,000","$196,500",39.3%,#NAME?,#NAME?,56,Veridian at County Farm
1711,1799801,2020-01-17,2020-02-11,25,3.6,Successful Raise,MainVest,Crowdfunding,Debt,Food & Beverage,,$100,"$55,000","$107,000","$107,000",100.0%,#NAME?,#NAME?,72,Naked River Brewing Company
1710,1799330,2020-01-17,2020-04-30,104,14.9,Currently Raising,MainVest,Crowdfunding,Debt,Food & Beverage,,$100,"$75,000","$107,000","$4,000",3.7%,#NAME?,#NAME?,20,CHIVANADA
1709,1799113,2020-01-17,2020-04-13,87,12.4,Currently Raising,MainVest,Crowdfunding,Debt,Food & Beverage,,$100,"$75,000","$107,000","$7,200",6.7%,#NAME?,#NAME?,19,Otto's Bar
1708,1799870,2020-01-17,2020-03-18,61,8.7,Currently Raising,MainVest,Crowdfunding,Debt,Food & Beverage,,$100,"$50,000","$50,000","$35,100",70.2%,#NAME?,#NAME?,32,Tempo Nashville
1707,1798193,2020-01-17,2020-04-11,85,12.1,Currently Raising,MainVest,Crowdfunding,Debt,Food & Beverage,,$100,"$20,000","$50,000","$10,400",20.8%,#NAME?,#NAME?,20,Morning Brew
1706,1765342,2020-01-17,2020-04-17,91,13.0,Currently Raising,Wefunder,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$250,000","$750,000","$53,150",7.1%,#NAME?,#NAME?,60,5 Rabbit Pilsen
1705,1792930,2020-01-17,2020-03-06,49,7.0,Failed To Raise,SeedInvest,CF and Reg D,Equity,Technology/Software,"$8,000,000","$1,000","$25,000","$1,070,000","$41,530",3.9%,#NAME?,#NAME?,0,Padlist
1704,1706937,2020-01-17,2020-04-30,104,14.9,Currently Raising,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$15,000,000",$100,"$25,000","$535,000","$38,641",7.2%,#NAME?,#NAME?,77,WhereBy.Us
1715,1784247,2020-01-21,2020-08-01,193,27.6,Currently Raising,Buy The Block,Crowdfunding,Equity,Technology/Software,,$100,"$1,000","$107,000","$11,950",11.2%,#NAME?,#NAME?,64,DreamVentures Women & Minority Developers
1714,1796106,2020-01-21,2020-04-10,80,11.4,Currently Raising,Wefunder,Crowdfunding,SAFE/CN,Food & Beverage,"$6,000,000",$100,"$50,000","$1,070,000","$368,187",34.4%,#NAME?,#NAME?,668,Genius Juice
1713,1799560,2020-01-21,2020-03-17,56,8.0,Currently Raising,Netcapital,Crowdfunding,Equity,Technology/Software,"$850,000",$99,"$10,000","$107,000",$300,0.3%,#NAME?,#NAME?,0,AwayZones
1716,1793868,2020-01-22,2020-03-23,61,8.7,Currently Raising,Honeycomb,Crowdfunding,Debt,Food & Beverage,,,"$10,000","$107,000","$5,900",5.5%,#NAME?,#NAME?,6,Porky's Bar & Grill
1720,1763323,2020-01-23,2021-01-22,365,52.1,Currently Raising,Razitall,Crowdfunding,Other Security Type,"Medical, Health and Well Being","$3,977,777",$269,"$537,000","$600,000",$539,0.1%,#NAME?,#NAME?,0,Sinusave
1719,1795240,2020-01-23,2020-04-24,92,13.1,Currently Raising,Wefunder,Crowdfunding,Equity,Sports,"$5,000,000",$100,"$50,000","$500,000","$52,731",10.5%,#NAME?,#NAME?,65,Elite Amateur Fight League
1718,1794073,2020-01-23,2020-04-30,98,14.0,Currently Raising,Wefunder,Crowdfunding,Equity,Food & Beverage,"$11,100,000",$500,"$300,001","$1,069,999","$210,434",19.7%,#NAME?,#NAME?,88,Amplified Ale Works
1717,1736423,2020-01-23,2020-04-30,98,14.0,Currently Raising,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$3,000,000",$50,"$25,000","$107,000","$77,593",72.5%,#NAME?,#NAME?,269,Acciyo
1727,1795077,2020-01-27,2020-03-12,45,6.4,Failed To Raise,MainVest,Crowdfunding,Debt,Sports,,$100,"$55,000","$107,000","$5,800",5.4%,#NAME?,#NAME?,12,Decarolis Brothers Cyclists
1726,1801072,2020-01-27,2020-03-18,51,7.3,Currently Raising,MainVest,Crowdfunding,Debt,Other,,$100,"$80,000","$107,000","$1,400",1.3%,#NAME?,#NAME?,5,Infin8 Skates Roller Rink Inc.
1725,1800155,2020-01-27,2020-03-09,42,6.0,Successful Raise,Honeycomb,Crowdfunding,Debt,Technology/Software,,,"$10,000","$27,200","$19,251",70.8%,#NAME?,#NAME?,50,Sits n Wiggles Pet Care n Training
1724,1800218,2020-01-27,2020-02-13,17,2.4,Successful Raise,Wefunder,Crowdfunding,Equity,Media and Publishing,"$4,500,000",$100,"$90,000","$480,000","$480,000",100.0%,#NAME?,#NAME?,"1,804",Black Sands Technology/Software
1723,1785115,2020-01-27,2020-04-30,94,13.4,Currently Raising,Republic,Crowdfunding,SAFE/CN,Food & Beverage,"$3,500,000",$100,"$25,000","$428,000","$6,394",1.5%,#NAME?,#NAME?,44,A Boring Life
1722,1700943,2020-01-27,2020-04-30,94,13.4,Currently Raising,Republic,Crowdfunding,SAFE/CN,Sports,"$10,000,000",$100,"$25,000","$1,070,000","$81,070",7.6%,#NAME?,#NAME?,203,Plei
1721,1792640,2020-01-27,2020-05-31,125,17.9,Currently Raising,Fundanna,Crowdfunding,Debt,Technology/Software,"$2,339,270",$300,"$10,000","$1,070,000","$3,800",0.4%,#NAME?,#NAME?,4,FlowerBee Group
1732,1737259,2020-01-28,2020-05-20,113,16.1,Currently Raising,Fundopolis ,CF and Reg D,Equity,Food & Beverage,,$200,"$50,000","$535,000","$11,000",2.1%,#NAME?,#NAME?,14,Kansas City Breweries & Beverage Company
1731,1798296,2020-01-28,2020-05-19,112,16.0,Currently Raising,Fundopolis ,Crowdfunding,Equity,"Medical, Health and Well Being",,$500,"$25,000","$100,000","$37,302",37.3%,#NAME?,#NAME?,5,Aviana Holdings
1730,1707359,2020-01-28,2020-03-13,45,6.4,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,"Medical, Health and Well Being","$65,000,000",$500,"$100,000","$800,000","$497,835",62.2%,#NAME?,#NAME?,374,Neurohacker Collective
1729,1786858,2020-01-28,2020-04-29,92,13.1,Currently Raising,StartEngine,Crowdfunding,Equity,Film and Video,"$8,300,000",$100,"$10,000","$107,000","$113,150",105.7%,#NAME?,#NAME?,295,The Fantasy Network
1728,1795289,2020-01-28,2020-03-30,62,8.9,Currently Raising,Microventures,Crowdfunding,SAFE/CN,Technology/Software,"$6,000,000",$100,"$50,000","$1,070,000","$85,034",7.9%,#NAME?,#NAME?,343,CannTrade
1733,1801405,2020-01-29,2020-04-21,83,11.9,Currently Raising,StartEngine,Crowdfunding,Revenue Share,Film and Video,,$100,"$10,000","$500,000","$5,200",1.0%,#NAME?,#NAME?,9,An Angry Boy
1734,1796532,2020-01-30,2020-04-23,84,12.0,Currently Raising,NextSeed,Crowdfunding,SAFE/CN,Sports,"$2,100,000",$100,"$150,000","$300,000","$36,600",12.2%,#NAME?,#NAME?,52,Edison Golf Company
1738,1797607,2020-01-31,2020-04-17,77,11.0,Currently Raising,Wefunder,Crowdfunding,SAFE/CN,Food & Beverage,"$5,500,000",$100,"$50,000","$250,000","$67,425",27.0%,#NAME?,#NAME?,66,Proper Good
1737,1800216,2020-01-31,2020-04-30,90,12.9,Currently Raising,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$4,000,000",$250,"$50,000","$1,070,000","$109,289",10.2%,#NAME?,#NAME?,63,Mammalz
1736,1783923,2020-01-31,2020-03-03,32,4.6,Successful Raise,MainVest,Crowdfunding,Revenue Share,Food & Beverage,,"$1,000","$15,000","$60,000","$60,000",100.0%,#NAME?,#NAME?,21,9 Miles East
1735,1794083,2020-01-31,2020-04-28,88,12.6,Currently Raising,StartEngine,Crowdfunding,Equity,Consumer Products & Services,"$4,000,000",$300,"$10,000","$1,070,000","$3,100",0.3%,#NAME?,#NAME?,7,OuiPlease
1744,1799227,2020-02-03,2020-04-28,85,12.1,Currently Raising,StartEngine,Crowdfunding,Equity,Food & Beverage,"$2,450,000",$300,"$10,000","$106,999","$35,436",33.1%,#NAME?,#NAME?,74,Yae! Organics
1743,1801855,2020-02-03,2020-04-28,85,12.1,Currently Raising,StartEngine,Crowdfunding,Equity,Consumer Products & Services,"$3,000,000",$300,"$10,000","$535,000","$79,378",14.8%,#NAME?,#NAME?,158,Franny's Manufacturing 
1742,1801449,2020-02-03,2020-04-28,85,12.1,Currently Raising,StartEngine,Crowdfunding,Equity,Consumer Products & Services,"$11,000,000",$360,"$10,000","$107,000","$16,557",15.5%,#NAME?,#NAME?,28,SoKO
1741,1683872,2020-02-03,2020-04-28,85,12.1,Currently Raising,StartEngine,Crowdfunding,Equity,Technology/Software,"$80,400,000",$315,"$9,981","$1,069,993","$478,067",44.7%,#NAME?,#NAME?,600,SONDORS Electric Car Company
1740,1799973,2020-02-03,2020-05-31,118,16.9,Currently Raising,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$4,000,000",$100,"$25,000","$1,070,000","$51,981",4.9%,#NAME?,#NAME?,116,Dispatch Goods
1739,1794960,2020-02-03,2020-04-30,87,12.4,Currently Raising,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$10,000,000",$100,"$25,000","$1,070,000","$42,130",3.9%,#NAME?,#NAME?,93,Fashwire
1746,1796093,2020-02-04,2020-05-08,94,13.4,Currently Raising,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$5,000,000",$500,"$100,000","$500,000","$114,500",22.9%,#NAME?,#NAME?,48,The Greatest Adventure on Earth
1745,1801610,2020-02-04,2020-06-02,119,17.0,Currently Raising,Republic,Crowdfunding,SAFE/CN,Food & Beverage,"$20,000,000",$100,"$25,000","$1,070,000","$37,468",3.5%,#NAME?,#NAME?,93,Pure Green Franchise 
1748,1801534,2020-02-05,2020-04-01,56,8.0,Currently Raising,MainVest,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$40,000","$107,000","$4,900",4.6%,#NAME?,#NAME?,12,Stoneman Brewery
1747,1800456,2020-02-05,2020-04-24,79,11.3,Currently Raising,Wefunder,Crowdfunding,Equity,Technology/Software,"$15,600,000","$1,000","$100,000","$1,070,000","$342,086",32.0%,#NAME?,#NAME?,114,Soar.com
1749,1785626,2020-02-06,2020-04-30,84,12.0,Currently Raising,NextSeed,Crowdfunding,SAFE/CN,Consumer Products & Services,"$2,000,000",$100,"$140,000","$250,000","$25,000",10.0%,#NAME?,#NAME?,39,Zanbazan
1752,1800770,2020-02-07,2020-04-30,83,11.9,Currently Raising,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$9,000,000",$250,"$200,000","$1,070,000","$284,817",26.6%,#NAME?,#NAME?,283,Everydae
1751,1767003,2020-02-07,2020-04-03,56,8.0,Currently Raising,Wefunder,Crowdfunding,Equity,"Medical, Health and Well Being","$2,550,000",$100,"$99,990","$1,070,000","$8,430",0.8%,#NAME?,#NAME?,16,Delsure Health Insurance 
1750,1478985,2020-02-07,2020-04-28,81,11.6,Currently Raising,StartEngine,Crowdfunding,Equity,Consumer Products & Services,"$67,900,000",$500,"$10,000","$1,070,000","$199,950",18.7%,#NAME?,#NAME?,214,Pacific Integrated Energy 
1753,1802762,2020-02-11,2020-05-05,84,12.0,Currently Raising,Netcapital,Crowdfunding,Other Security Type,Technology/Software,"$4,200,000",$99,"$10,000","$107,000","$50,615",47.3%,#NAME?,#NAME?,0,Deuce Drone
1757,1799484,2020-02-13,2020-04-15,62,8.9,Currently Raising,MainVest,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$75,000","$107,000",$400,0.4%,#NAME?,#NAME?,2,Plum Island Grill
1756,1800826,2020-02-13,2020-05-15,92,13.1,Currently Raising,Wefunder,Crowdfunding,Equity,Travel and Adventure,"$5,000,000",$100,"$100,000","$500,000","$38,765",7.8%,#NAME?,#NAME?,86,Galactic Adventures
1755,1800755,2020-02-13,2020-05-13,90,12.9,Currently Raising,StartEngine,Crowdfunding,Equity,Consumer Products & Services,"$6,000,000",$300,"$10,000","$107,000","$48,983",45.8%,#NAME?,#NAME?,69,"GoBQ Grills, Inc."
1754,1585681,2020-02-13,2020-04-28,75,10.7,Currently Raising,StartEngine,Crowdfunding,Equity,Consumer Products & Services,"$5,440,000",$250,"$10,000","$1,070,000","$92,994",8.7%,#NAME?,#NAME?,136,ThoughtFull Toys Inc.
1764,1803205,2020-02-14,2020-04-15,61,8.7,Currently Raising,MainVest,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$75,000","$107,000","$2,100",2.0%,#NAME?,#NAME?,7,Bullfinch Brewpub
1763,1803273,2020-02-14,2020-03-25,40,5.7,Currently Raising,MainVest,Crowdfunding,Revenue Share,Technology/Software,,"$1,000","$15,000","$60,000","$22,700",37.8%,#NAME?,#NAME?,5,Enthrall Capital Investments
1762,1803385,2020-02-14,2020-04-22,68,9.7,Currently Raising,MainVest,Crowdfunding,Revenue Share,Technology/Software,,$100,"$40,000","$107,000","$10,900",10.2%,#NAME?,#NAME?,17,Queen's Gambit
1761,1788193,2020-02-14,2020-04-30,76,10.9,Currently Raising,Wefunder,Crowdfunding,Equity,Food & Beverage,"$2,000,000",$100,"$200,000","$350,000","$23,361",6.7%,#NAME?,#NAME?,22,COLORS: Oakland
1760,1677789,2020-02-14,2020-04-28,74,10.6,Currently Raising,StartEngine,Crowdfunding,Equity,Food & Beverage,"$5,390,000",$250,"$10,000","$500,000","$15,828",3.2%,#NAME?,#NAME?,32,"Baqua, Inc."
1759,1554477,2020-02-14,2020-04-30,76,10.9,Currently Raising,Republic,Crowdfunding,SAFE/CN,Media and Publishing,"$7,500,000",$100,"$25,000","$600,960","$48,593",8.1%,#NAME?,#NAME?,94,Thuzio
1758,1796619,2020-02-14,2020-04-16,62,8.9,Currently Raising,Netcapital,Crowdfunding,Other Security Type,Other,"$2,799,999",$99,"$10,001","$106,875",$725,0.7%,#NAME?,#NAME?,0,KulaCrate
1768,1776308,2020-02-18,2020-04-30,72,10.3,Currently Raising,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$6,250,000",$100,"$50,000","$300,000","$26,895",9.0%,#NAME?,#NAME?,58,Lifograph
1767,1802932,2020-02-18,2020-04-22,64,9.1,Currently Raising,MainVest,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$75,000","$100,000","$13,900",13.9%,#NAME?,#NAME?,41,Avalon Lounge and Game Cafe
1766,1713366,2020-02-18,2020-03-27,38,5.4,Currently Raising,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$2,000,000",$100,"$20,000","$107,000","$17,597",16.4%,#NAME?,#NAME?,95,Incluzion
1765,1790424,2020-02-18,2020-07-31,164,23.4,Currently Raising,Fundanna,Crowdfunding,Revenue Share,Consumer Products & Services,"$5,000,000",$200,"$10,000","$1,070,000","$1,690",0.2%,#NAME?,#NAME?,5,Greenzone Pharms
1769,1799584,2020-02-19,2020-04-29,70,10.0,Currently Raising,Republic,Crowdfunding,SAFE/CN,Fashion,"$8,000,000",$100,"$25,000","$1,070,000","$48,163",4.5%,#NAME?,#NAME?,65,Wearwell
